statecode,policyID,county_name,line
FL,413389,PALM BEACH COUNTY,Residential
FL,727116,PALM BEACH COUNTY,Residential
FL,769360,PALM BEACH COUNTY,Residential
FL,384780,PALM BEACH COUNTY,Residential
FL,908367,PALM BEACH COUNTY,Residential
FL,948760,PALM BEACH COUNTY,Residential
FL,727144,PALM BEACH COUNTY,Residential
FL,607433,PALM BEACH COUNTY,Residential
FL,707167,PALM BEACH COUNTY,Residential
FL,135522,PALM BEACH COUNTY,Residential
FL,448722,PALM BEACH COUNTY,Commercial
FL,609937,PALM BEACH COUNTY,Commercial
FL,818456,PALM BEACH COUNTY,Residential
FL,949984,PALM BEACH COUNTY,Residential
FL,611130,PALM BEACH COUNTY,Residential
FL,555101,PALM BEACH COUNTY,Residential
FL,873492,PALM BEACH COUNTY,Residential
FL,826044,PALM BEACH COUNTY,Residential
FL,145499,PALM BEACH COUNTY,Residential
FL,186833,PALM BEACH COUNTY,Residential
FL,444879,PALM BEACH COUNTY,Residential
FL,479780,PALM BEACH COUNTY,Residential
FL,116196,PALM BEACH COUNTY,Residential
FL,881361,PALM BEACH COUNTY,Residential
FL,798737,PALM BEACH COUNTY,Commercial
FL,471792,PALM BEACH COUNTY,Residential
FL,502495,PALM BEACH COUNTY,Residential
FL,783536,PALM BEACH COUNTY,Residential
FL,828494,PALM BEACH COUNTY,Residential
FL,749043,PALM BEACH COUNTY,Residential
FL,371025,PALM BEACH COUNTY,Residential
FL,430943,PALM BEACH COUNTY,Residential
FL,898935,PALM BEACH COUNTY,Residential
FL,556912,PALM BEACH COUNTY,Residential
FL,447808,PALM BEACH COUNTY,Residential
FL,924240,PALM BEACH COUNTY,Residential
FL,419934,PALM BEACH COUNTY,Residential
FL,135993,PALM BEACH COUNTY,Residential
FL,164415,PALM BEACH COUNTY,Residential
FL,371111,PALM BEACH COUNTY,Residential
FL,122937,PALM BEACH COUNTY,Residential
FL,917187,PALM BEACH COUNTY,Residential
FL,580731,PALM BEACH COUNTY,Residential
FL,272871,PALM BEACH COUNTY,Residential
FL,587162,PALM BEACH COUNTY,Residential
FL,881032,PALM BEACH COUNTY,Residential
FL,266074,PALM BEACH COUNTY,Residential
FL,408605,PALM BEACH COUNTY,Residential
FL,453305,PALM BEACH COUNTY,Residential
FL,469441,PALM BEACH COUNTY,Residential
FL,806258,PALM BEACH COUNTY,Residential
FL,156546,PALM BEACH COUNTY,Residential
FL,389167,PALM BEACH COUNTY,Residential
FL,851669,PALM BEACH COUNTY,Commercial
FL,362121,PALM BEACH COUNTY,Commercial
FL,854628,PALM BEACH COUNTY,Commercial
FL,114318,PALM BEACH COUNTY,Residential
FL,397035,PALM BEACH COUNTY,Residential
FL,887128,PALM BEACH COUNTY,Residential
FL,765312,PALM BEACH COUNTY,Residential
FL,245717,PALM BEACH COUNTY,Residential
FL,896504,PALM BEACH COUNTY,Residential
FL,293202,PALM BEACH COUNTY,Residential
FL,588926,PALM BEACH COUNTY,Commercial
FL,678687,PALM BEACH COUNTY,Commercial
FL,465587,PALM BEACH COUNTY,Commercial
FL,990383,PALM BEACH COUNTY,Commercial
FL,560553,PALM BEACH COUNTY,Residential
FL,454110,PALM BEACH COUNTY,Residential
FL,803963,PALM BEACH COUNTY,Commercial
FL,936539,PALM BEACH COUNTY,Commercial
FL,585882,PALM BEACH COUNTY,Commercial
FL,475154,PALM BEACH COUNTY,Commercial
FL,875898,PALM BEACH COUNTY,Commercial
FL,554496,PALM BEACH COUNTY,Residential
FL,575126,PALM BEACH COUNTY,Commercial
FL,423216,PALM BEACH COUNTY,Residential
FL,444722,PALM BEACH COUNTY,Residential
FL,425790,PALM BEACH COUNTY,Residential
FL,599593,PALM BEACH COUNTY,Residential
FL,793867,PALM BEACH COUNTY,Residential
FL,417298,PALM BEACH COUNTY,Commercial
FL,460071,PALM BEACH COUNTY,Commercial
FL,948105,PALM BEACH COUNTY,Commercial
FL,580200,PALM BEACH COUNTY,Commercial
FL,720972,PALM BEACH COUNTY,Commercial
FL,224452,PALM BEACH COUNTY,Commercial
FL,238981,PALM BEACH COUNTY,Residential
FL,202821,PALM BEACH COUNTY,Residential
FL,647478,PALM BEACH COUNTY,Residential
FL,986327,PALM BEACH COUNTY,Residential
FL,142059,PALM BEACH COUNTY,Residential
FL,858802,PALM BEACH COUNTY,Residential
FL,107140,PALM BEACH COUNTY,Residential
FL,493460,PALM BEACH COUNTY,Residential
FL,624066,PALM BEACH COUNTY,Residential
FL,184233,PALM BEACH COUNTY,Residential
FL,551429,PALM BEACH COUNTY,Commercial
FL,828314,PALM BEACH COUNTY,Residential
FL,589903,PALM BEACH COUNTY,Residential
FL,537822,PALM BEACH COUNTY,Residential
FL,584940,PALM BEACH COUNTY,Residential
FL,443966,PALM BEACH COUNTY,Residential
FL,212595,PALM BEACH COUNTY,Residential
FL,631665,PALM BEACH COUNTY,Residential
FL,110048,PALM BEACH COUNTY,Residential
FL,470384,PALM BEACH COUNTY,Residential
FL,443477,PALM BEACH COUNTY,Commercial
FL,441774,PALM BEACH COUNTY,Commercial
FL,586598,PALM BEACH COUNTY,Commercial
FL,550173,PALM BEACH COUNTY,Residential
FL,423006,PALM BEACH COUNTY,Residential
FL,454443,PALM BEACH COUNTY,Residential
FL,668309,PALM BEACH COUNTY,Residential
FL,341114,PALM BEACH COUNTY,Residential
FL,919866,PALM BEACH COUNTY,Residential
FL,236517,PALM BEACH COUNTY,Residential
FL,582861,PALM BEACH COUNTY,Residential
FL,749644,PALM BEACH COUNTY,Residential
FL,964725,PALM BEACH COUNTY,Residential
FL,772904,PALM BEACH COUNTY,Residential
FL,714706,PALM BEACH COUNTY,Residential
FL,426785,PALM BEACH COUNTY,Residential
FL,953811,PALM BEACH COUNTY,Residential
FL,275260,PALM BEACH COUNTY,Residential
FL,428381,PALM BEACH COUNTY,Residential
FL,693603,PALM BEACH COUNTY,Residential
FL,935462,PALM BEACH COUNTY,Residential
FL,877179,PALM BEACH COUNTY,Residential
FL,261468,PALM BEACH COUNTY,Residential
FL,301310,PALM BEACH COUNTY,Residential
FL,634488,PALM BEACH COUNTY,Residential
FL,172278,PALM BEACH COUNTY,Residential
FL,445999,PALM BEACH COUNTY,Residential
FL,213331,PALM BEACH COUNTY,Residential
FL,501458,PALM BEACH COUNTY,Residential
FL,980287,PALM BEACH COUNTY,Residential
FL,409756,PALM BEACH COUNTY,Commercial
FL,347086,PALM BEACH COUNTY,Commercial
FL,363717,PALM BEACH COUNTY,Commercial
FL,226526,PALM BEACH COUNTY,Commercial
FL,725735,PALM BEACH COUNTY,Commercial
FL,642994,PALM BEACH COUNTY,Commercial
FL,153931,PALM BEACH COUNTY,Commercial
FL,942245,PALM BEACH COUNTY,Commercial
FL,102307,PALM BEACH COUNTY,Commercial
FL,568441,PALM BEACH COUNTY,Commercial
FL,181313,PALM BEACH COUNTY,Commercial
FL,710782,PALM BEACH COUNTY,Commercial
FL,407932,PALM BEACH COUNTY,Commercial
FL,251820,PALM BEACH COUNTY,Commercial
FL,894613,PALM BEACH COUNTY,Commercial
FL,309639,PALM BEACH COUNTY,Commercial
FL,810673,PALM BEACH COUNTY,Commercial
FL,338946,PALM BEACH COUNTY,Commercial
FL,126290,PALM BEACH COUNTY,Commercial
FL,696535,PALM BEACH COUNTY,Residential
FL,129538,PALM BEACH COUNTY,Residential
FL,462535,PALM BEACH COUNTY,Residential
FL,262526,PALM BEACH COUNTY,Commercial
FL,312249,PALM BEACH COUNTY,Commercial
FL,770315,PALM BEACH COUNTY,Commercial
FL,849469,PALM BEACH COUNTY,Commercial
FL,864855,PALM BEACH COUNTY,Residential
FL,717892,PALM BEACH COUNTY,Residential
FL,447134,PALM BEACH COUNTY,Residential
FL,506072,PALM BEACH COUNTY,Residential
FL,157618,PALM BEACH COUNTY,Residential
FL,123434,PALM BEACH COUNTY,Residential
FL,834758,PALM BEACH COUNTY,Residential
FL,286521,PALM BEACH COUNTY,Residential
FL,714656,PALM BEACH COUNTY,Residential
FL,949155,PALM BEACH COUNTY,Residential
FL,273509,PALM BEACH COUNTY,Residential
FL,994552,PALM BEACH COUNTY,Residential
FL,384517,PALM BEACH COUNTY,Residential
FL,522127,PALM BEACH COUNTY,Residential
FL,987980,PALM BEACH COUNTY,Commercial
FL,938332,PALM BEACH COUNTY,Commercial
FL,897612,PALM BEACH COUNTY,Residential
FL,389357,PALM BEACH COUNTY,Residential
FL,422035,PALM BEACH COUNTY,Residential
FL,300973,PALM BEACH COUNTY,Residential
FL,952625,PALM BEACH COUNTY,Residential
FL,631461,PALM BEACH COUNTY,Residential
FL,730291,PALM BEACH COUNTY,Residential
FL,758421,PALM BEACH COUNTY,Residential
FL,386608,PALM BEACH COUNTY,Residential
FL,446219,PALM BEACH COUNTY,Residential
FL,323234,PALM BEACH COUNTY,Residential
FL,717191,PALM BEACH COUNTY,Residential
FL,579381,PALM BEACH COUNTY,Residential
FL,241518,PALM BEACH COUNTY,Residential
FL,354309,PALM BEACH COUNTY,Residential
FL,283752,PALM BEACH COUNTY,Residential
FL,317741,PALM BEACH COUNTY,Residential
FL,383423,PALM BEACH COUNTY,Residential
FL,183686,PALM BEACH COUNTY,Residential
FL,840180,PALM BEACH COUNTY,Residential
FL,983543,PALM BEACH COUNTY,Commercial
FL,721365,PALM BEACH COUNTY,Commercial
FL,834649,PALM BEACH COUNTY,Residential
FL,726803,PALM BEACH COUNTY,Residential
FL,471390,PALM BEACH COUNTY,Residential
FL,114234,PALM BEACH COUNTY,Residential
FL,566788,PALM BEACH COUNTY,Residential
FL,982957,PALM BEACH COUNTY,Commercial
FL,733923,PALM BEACH COUNTY,Commercial
FL,628894,PALM BEACH COUNTY,Commercial
FL,756434,PALM BEACH COUNTY,Commercial
FL,556133,PALM BEACH COUNTY,Residential
FL,364927,PALM BEACH COUNTY,Residential
FL,320884,PALM BEACH COUNTY,Residential
FL,875195,PALM BEACH COUNTY,Commercial
FL,500877,PALM BEACH COUNTY,Commercial
FL,515045,PALM BEACH COUNTY,Commercial
FL,542073,PALM BEACH COUNTY,Residential
FL,810623,PALM BEACH COUNTY,Residential
FL,789318,PALM BEACH COUNTY,Residential
FL,337388,PALM BEACH COUNTY,Residential
FL,288325,PALM BEACH COUNTY,Residential
FL,984301,PALM BEACH COUNTY,Residential
FL,869796,PALM BEACH COUNTY,Residential
FL,190467,PALM BEACH COUNTY,Residential
FL,925198,PALM BEACH COUNTY,Residential
FL,251385,PALM BEACH COUNTY,Residential
FL,270457,PALM BEACH COUNTY,Residential
FL,102211,PALM BEACH COUNTY,Residential
FL,611828,PALM BEACH COUNTY,Residential
FL,597798,PALM BEACH COUNTY,Commercial
FL,804504,PALM BEACH COUNTY,Commercial
FL,178658,PALM BEACH COUNTY,Residential
FL,188740,PALM BEACH COUNTY,Residential
FL,428969,PALM BEACH COUNTY,Residential
FL,535407,PALM BEACH COUNTY,Residential
FL,450013,PALM BEACH COUNTY,Residential
FL,720476,PALM BEACH COUNTY,Residential
FL,410493,PALM BEACH COUNTY,Residential
FL,728140,PALM BEACH COUNTY,Residential
FL,908886,PALM BEACH COUNTY,Residential
FL,620081,PALM BEACH COUNTY,Residential
FL,647363,PALM BEACH COUNTY,Residential
FL,225049,PALM BEACH COUNTY,Residential
FL,706235,PALM BEACH COUNTY,Residential
FL,102326,PALM BEACH COUNTY,Residential
FL,780804,PALM BEACH COUNTY,Commercial
FL,333938,PALM BEACH COUNTY,Commercial
FL,555066,PALM BEACH COUNTY,Residential
FL,272901,PALM BEACH COUNTY,Commercial
FL,807567,PALM BEACH COUNTY,Residential
FL,594490,PALM BEACH COUNTY,Residential
FL,587714,PALM BEACH COUNTY,Residential
FL,721474,PALM BEACH COUNTY,Commercial
FL,251695,PALM BEACH COUNTY,Commercial
FL,841566,PALM BEACH COUNTY,Commercial
FL,670735,PALM BEACH COUNTY,Residential
FL,569174,PALM BEACH COUNTY,Residential
FL,376382,PALM BEACH COUNTY,Residential
FL,675328,PALM BEACH COUNTY,Residential
FL,969250,PALM BEACH COUNTY,Residential
FL,609717,PALM BEACH COUNTY,Residential
FL,859470,PALM BEACH COUNTY,Residential
FL,404931,PALM BEACH COUNTY,Residential
FL,780491,PALM BEACH COUNTY,Residential
FL,280039,PALM BEACH COUNTY,Residential
FL,777988,PALM BEACH COUNTY,Residential
FL,429272,PALM BEACH COUNTY,Residential
FL,636322,PALM BEACH COUNTY,Residential
FL,259164,PALM BEACH COUNTY,Residential
FL,805966,PALM BEACH COUNTY,Residential
FL,829282,PALM BEACH COUNTY,Residential
FL,578940,PALM BEACH COUNTY,Residential
FL,324849,PALM BEACH COUNTY,Residential
FL,644451,PALM BEACH COUNTY,Residential
FL,256337,PALM BEACH COUNTY,Residential
FL,631756,PALM BEACH COUNTY,Residential
FL,748244,PALM BEACH COUNTY,Commercial
FL,616571,PALM BEACH COUNTY,Residential
FL,297918,PALM BEACH COUNTY,Commercial
FL,595167,PALM BEACH COUNTY,Residential
FL,888116,PALM BEACH COUNTY,Residential
FL,671370,PALM BEACH COUNTY,Residential
FL,685201,PALM BEACH COUNTY,Residential
FL,109098,PALM BEACH COUNTY,Commercial
FL,831238,PALM BEACH COUNTY,Residential
FL,537789,PALM BEACH COUNTY,Residential
FL,237862,PALM BEACH COUNTY,Residential
FL,762793,PALM BEACH COUNTY,Residential
FL,617794,PALM BEACH COUNTY,Residential
FL,531964,PALM BEACH COUNTY,Residential
FL,206814,PALM BEACH COUNTY,Residential
FL,627144,PALM BEACH COUNTY,Residential
FL,189374,PALM BEACH COUNTY,Residential
FL,337278,PALM BEACH COUNTY,Residential
FL,482445,PALM BEACH COUNTY,Residential
FL,761813,PALM BEACH COUNTY,Residential
FL,895506,PALM BEACH COUNTY,Residential
FL,533724,PALM BEACH COUNTY,Residential
FL,117779,PALM BEACH COUNTY,Residential
FL,603462,PALM BEACH COUNTY,Residential
FL,298058,PALM BEACH COUNTY,Residential
FL,811859,PALM BEACH COUNTY,Residential
FL,658831,PALM BEACH COUNTY,Commercial
FL,750758,PALM BEACH COUNTY,Commercial
FL,930236,PALM BEACH COUNTY,Commercial
FL,650200,PALM BEACH COUNTY,Residential
FL,677260,PALM BEACH COUNTY,Commercial
FL,780864,PALM BEACH COUNTY,Residential
FL,102136,PALM BEACH COUNTY,Residential
FL,134219,PALM BEACH COUNTY,Commercial
FL,270528,PALM BEACH COUNTY,Commercial
FL,859872,PALM BEACH COUNTY,Residential
FL,755118,PALM BEACH COUNTY,Residential
FL,714932,PALM BEACH COUNTY,Residential
FL,130852,PALM BEACH COUNTY,Residential
FL,371541,PALM BEACH COUNTY,Commercial
FL,988353,PALM BEACH COUNTY,Residential
FL,356107,PALM BEACH COUNTY,Residential
FL,899525,PALM BEACH COUNTY,Residential
FL,171543,PALM BEACH COUNTY,Residential
FL,945251,PALM BEACH COUNTY,Residential
FL,429162,PALM BEACH COUNTY,Residential
FL,313441,PALM BEACH COUNTY,Residential
FL,941129,PALM BEACH COUNTY,Residential
FL,480959,PALM BEACH COUNTY,Residential
FL,981516,PALM BEACH COUNTY,Residential
FL,172844,PALM BEACH COUNTY,Residential
FL,441267,PALM BEACH COUNTY,Residential
FL,747812,PALM BEACH COUNTY,Residential
FL,267995,PALM BEACH COUNTY,Residential
FL,563688,PALM BEACH COUNTY,Residential
FL,192705,PALM BEACH COUNTY,Residential
FL,703456,PALM BEACH COUNTY,Residential
FL,611765,PALM BEACH COUNTY,Residential
FL,204437,PALM BEACH COUNTY,Residential
FL,150285,PALM BEACH COUNTY,Residential
FL,905892,PALM BEACH COUNTY,Residential
FL,571933,PALM BEACH COUNTY,Residential
FL,684635,PALM BEACH COUNTY,Residential
FL,408684,PALM BEACH COUNTY,Residential
FL,399989,PALM BEACH COUNTY,Residential
FL,107130,PALM BEACH COUNTY,Residential
FL,387975,PALM BEACH COUNTY,Residential
FL,761981,PALM BEACH COUNTY,Residential
FL,629630,PALM BEACH COUNTY,Residential
FL,936968,PALM BEACH COUNTY,Residential
FL,552853,PALM BEACH COUNTY,Residential
FL,329474,PALM BEACH COUNTY,Residential
FL,584633,PALM BEACH COUNTY,Residential
FL,446813,PALM BEACH COUNTY,Residential
FL,721656,PALM BEACH COUNTY,Residential
FL,340103,PALM BEACH COUNTY,Residential
FL,606543,PALM BEACH COUNTY,Residential
FL,574343,PALM BEACH COUNTY,Residential
FL,910986,PALM BEACH COUNTY,Residential
FL,687199,PALM BEACH COUNTY,Residential
FL,126339,PALM BEACH COUNTY,Residential
FL,556986,PALM BEACH COUNTY,Residential
FL,439931,PALM BEACH COUNTY,Residential
FL,758246,PALM BEACH COUNTY,Residential
FL,386131,PALM BEACH COUNTY,Residential
FL,173584,PALM BEACH COUNTY,Residential
FL,426553,PALM BEACH COUNTY,Residential
FL,680607,PALM BEACH COUNTY,Residential
FL,516928,PALM BEACH COUNTY,Residential
FL,173050,PALM BEACH COUNTY,Residential
FL,398861,PALM BEACH COUNTY,Residential
FL,679989,PALM BEACH COUNTY,Residential
FL,583716,PALM BEACH COUNTY,Residential
FL,197591,PALM BEACH COUNTY,Residential
FL,259795,PALM BEACH COUNTY,Residential
FL,284018,PALM BEACH COUNTY,Residential
FL,860618,PALM BEACH COUNTY,Residential
FL,714319,PALM BEACH COUNTY,Residential
FL,338500,PALM BEACH COUNTY,Residential
FL,691213,PALM BEACH COUNTY,Residential
FL,108287,PALM BEACH COUNTY,Residential
FL,430648,PALM BEACH COUNTY,Residential
FL,970022,PALM BEACH COUNTY,Residential
FL,736691,PALM BEACH COUNTY,Residential
FL,242872,PALM BEACH COUNTY,Residential
FL,370825,PALM BEACH COUNTY,Residential
FL,798636,PALM BEACH COUNTY,Residential
FL,978063,PALM BEACH COUNTY,Residential
FL,112355,PALM BEACH COUNTY,Residential
FL,603683,PALM BEACH COUNTY,Residential
FL,852305,PALM BEACH COUNTY,Residential
FL,874189,PALM BEACH COUNTY,Residential
FL,718132,PALM BEACH COUNTY,Residential
FL,407481,PALM BEACH COUNTY,Residential
FL,730978,PALM BEACH COUNTY,Residential
FL,102062,PALM BEACH COUNTY,Residential
FL,798339,PALM BEACH COUNTY,Residential
FL,989118,PALM BEACH COUNTY,Residential
FL,335602,PALM BEACH COUNTY,Residential
FL,276656,PALM BEACH COUNTY,Residential
FL,461099,PALM BEACH COUNTY,Residential
FL,517019,PALM BEACH COUNTY,Residential
FL,875203,PALM BEACH COUNTY,Residential
FL,680207,PALM BEACH COUNTY,Residential
FL,290958,PALM BEACH COUNTY,Residential
FL,709750,PALM BEACH COUNTY,Residential
FL,649699,PALM BEACH COUNTY,Residential
FL,796486,PALM BEACH COUNTY,Residential
FL,906312,PALM BEACH COUNTY,Residential
FL,259650,PALM BEACH COUNTY,Residential
FL,213987,PALM BEACH COUNTY,Residential
FL,623346,PALM BEACH COUNTY,Residential
FL,157025,PALM BEACH COUNTY,Residential
FL,225358,PALM BEACH COUNTY,Residential
FL,346274,PALM BEACH COUNTY,Residential
FL,657601,PALM BEACH COUNTY,Residential
FL,196187,PALM BEACH COUNTY,Residential
FL,640845,PALM BEACH COUNTY,Residential
FL,167620,PALM BEACH COUNTY,Residential
FL,932240,PALM BEACH COUNTY,Residential
FL,499264,PALM BEACH COUNTY,Residential
FL,997012,PALM BEACH COUNTY,Residential
FL,475447,PALM BEACH COUNTY,Residential
FL,245478,PALM BEACH COUNTY,Residential
FL,124026,PALM BEACH COUNTY,Residential
FL,295479,PALM BEACH COUNTY,Residential
FL,828196,PALM BEACH COUNTY,Residential
FL,742562,PALM BEACH COUNTY,Residential
FL,997266,PALM BEACH COUNTY,Residential
FL,126129,PALM BEACH COUNTY,Residential
FL,126598,PALM BEACH COUNTY,Residential
FL,800932,PALM BEACH COUNTY,Residential
FL,906685,PALM BEACH COUNTY,Residential
FL,956610,PALM BEACH COUNTY,Residential
FL,103430,PALM BEACH COUNTY,Residential
FL,694554,PALM BEACH COUNTY,Residential
FL,714920,PALM BEACH COUNTY,Residential
FL,630067,PALM BEACH COUNTY,Residential
FL,613735,PALM BEACH COUNTY,Residential
FL,825280,PALM BEACH COUNTY,Residential
FL,271542,PALM BEACH COUNTY,Residential
FL,123909,PALM BEACH COUNTY,Residential
FL,607941,PALM BEACH COUNTY,Residential
FL,260586,PALM BEACH COUNTY,Residential
FL,127084,PALM BEACH COUNTY,Residential
FL,416564,PALM BEACH COUNTY,Residential
FL,437323,PALM BEACH COUNTY,Residential
FL,808343,PALM BEACH COUNTY,Residential
FL,356929,PALM BEACH COUNTY,Residential
FL,632189,PALM BEACH COUNTY,Residential
FL,360433,PALM BEACH COUNTY,Residential
FL,961577,PALM BEACH COUNTY,Residential
FL,718906,PALM BEACH COUNTY,Residential
FL,825541,PALM BEACH COUNTY,Residential
FL,918199,PALM BEACH COUNTY,Residential
FL,672991,PALM BEACH COUNTY,Residential
FL,131712,PALM BEACH COUNTY,Residential
FL,827790,PALM BEACH COUNTY,Residential
FL,158024,PALM BEACH COUNTY,Residential
FL,617649,PALM BEACH COUNTY,Residential
FL,229827,PALM BEACH COUNTY,Residential
FL,132373,PALM BEACH COUNTY,Residential
FL,376348,PALM BEACH COUNTY,Residential
FL,330505,PALM BEACH COUNTY,Residential
FL,332695,PALM BEACH COUNTY,Residential
FL,110041,PALM BEACH COUNTY,Residential
FL,697177,PALM BEACH COUNTY,Residential
FL,258665,PALM BEACH COUNTY,Residential
FL,290031,PALM BEACH COUNTY,Residential
FL,811984,PALM BEACH COUNTY,Residential
FL,267393,PALM BEACH COUNTY,Residential
FL,553454,PALM BEACH COUNTY,Residential
FL,352313,PALM BEACH COUNTY,Residential
FL,117559,PALM BEACH COUNTY,Residential
FL,970980,PALM BEACH COUNTY,Residential
FL,938681,PALM BEACH COUNTY,Commercial
FL,146688,PALM BEACH COUNTY,Commercial
FL,257441,PALM BEACH COUNTY,Commercial
FL,709372,PALM BEACH COUNTY,Commercial
FL,414934,PALM BEACH COUNTY,Commercial
FL,950137,PALM BEACH COUNTY,Commercial
FL,866636,PALM BEACH COUNTY,Commercial
FL,239495,PALM BEACH COUNTY,Residential
FL,487682,PALM BEACH COUNTY,Residential
FL,774491,PALM BEACH COUNTY,Residential
FL,851526,PALM BEACH COUNTY,Residential
FL,847546,PALM BEACH COUNTY,Residential
FL,154533,PALM BEACH COUNTY,Residential
FL,508305,PALM BEACH COUNTY,Residential
FL,673594,PALM BEACH COUNTY,Residential
FL,955799,PALM BEACH COUNTY,Residential
FL,447938,PALM BEACH COUNTY,Residential
FL,145012,PALM BEACH COUNTY,Commercial
FL,969509,PALM BEACH COUNTY,Commercial
FL,276724,PALM BEACH COUNTY,Commercial
FL,276475,PALM BEACH COUNTY,Commercial
FL,746011,PALM BEACH COUNTY,Commercial
FL,676405,PALM BEACH COUNTY,Commercial
FL,760642,PALM BEACH COUNTY,Residential
FL,968332,PALM BEACH COUNTY,Residential
FL,889178,PALM BEACH COUNTY,Residential
FL,480047,PALM BEACH COUNTY,Commercial
FL,608535,PALM BEACH COUNTY,Residential
FL,547091,PALM BEACH COUNTY,Residential
FL,178738,PALM BEACH COUNTY,Residential
FL,409220,PALM BEACH COUNTY,Residential
FL,792439,PALM BEACH COUNTY,Residential
FL,725616,PALM BEACH COUNTY,Residential
FL,948655,PALM BEACH COUNTY,Commercial
FL,560063,PALM BEACH COUNTY,Residential
FL,243726,PALM BEACH COUNTY,Residential
FL,314933,PALM BEACH COUNTY,Residential
FL,372847,PALM BEACH COUNTY,Commercial
FL,104321,PALM BEACH COUNTY,Commercial
FL,570007,PALM BEACH COUNTY,Residential
FL,843755,PALM BEACH COUNTY,Residential
FL,698219,PALM BEACH COUNTY,Residential
FL,135341,PALM BEACH COUNTY,Residential
FL,380089,PALM BEACH COUNTY,Commercial
FL,643646,PALM BEACH COUNTY,Residential
FL,515547,PALM BEACH COUNTY,Commercial
FL,906658,PALM BEACH COUNTY,Commercial
FL,733585,PALM BEACH COUNTY,Commercial
FL,406406,PALM BEACH COUNTY,Commercial
FL,791622,PALM BEACH COUNTY,Residential
FL,856198,PALM BEACH COUNTY,Residential
FL,328055,PALM BEACH COUNTY,Residential
FL,258790,PALM BEACH COUNTY,Residential
FL,412092,PALM BEACH COUNTY,Residential
FL,553982,PALM BEACH COUNTY,Residential
